,Week_id,Player,Pos,Tm,Passingyds,Passingtd,Int,Passingatt,Cmp,Rushingatt,Rushingyds,Rushingtd,Rec,Tgt,Receivingyds,Receivingtd,Fl,Pprfantasypoints,Standardfantasypoints,Halfpprfantasypoints
24,2019_11,Tom Brady,QB,NWE,216.0,0.0,0.0,47.0,26.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.540000000000001,8.540000000000001,8.540000000000001
25,2019_11,Mitchell Trubisky,QB,CHI,190.0,1.0,1.0,43.0,24.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0
26,2019_11,Deshaun Watson,QB,HOU,169.0,0.0,1.0,29.0,18.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,3.96,3.96,3.96
27,2019_11,Brandon Allen,QB,DEN,240.0,1.0,1.0,39.0,17.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,13.4,13.4
28,2019_11,Jameis Winston,QB,TAM,313.0,2.0,4.0,51.0,30.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,14.82,14.82,14.82
29,2019_11,Philip Rivers,QB,LAC,353.0,1.0,4.0,52.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.119999999999996,10.119999999999996,10.119999999999996
30,2019_11,Kyle Allen,QB,CAR,325.0,0.0,4.0,50.0,31.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.699999999999999,5.699999999999999,5.699999999999999
31,2019_11,Chase Daniel,QB,CHI,9.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.36
32,2019_11,A.J. McCarron,QB,HOU,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2019_11,Bilal Powell,RB,NYJ,0.0,0.0,0.0,1.0,0.0,7.0,42.0,0.0,1.0,2.0,5.0,0.0,0.0,5.7,4.7,5.2
34,2019_11,Ryan Finley,QB,CIN,115.0,0.0,1.0,31.0,13.0,3.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,5.300000000000001,5.300000000000001,5.300000000000001
35,2019_11,Mason Rudolph,QB,PIT,221.0,1.0,4.0,44.0,23.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.34,6.34,6.34
36,2019_11,Jonathan Williams,RB,IND,0.0,0.0,0.0,0.0,0.0,13.0,116.0,0.0,1.0,1.0,31.0,0.0,0.0,15.7,14.7,15.2
37,2019_11,Gus Edwards,RB,BAL,0.0,0.0,0.0,0.0,0.0,8.0,112.0,1.0,0.0,0.0,0.0,0.0,0.0,17.2,17.2,17.2
38,2019_11,Josh Jacobs,RB,OAK,0.0,0.0,0.0,0.0,0.0,23.0,112.0,0.0,3.0,3.0,12.0,0.0,1.0,13.4,10.4,11.9
39,2019_11,Marlon Mack,RB,IND,0.0,0.0,0.0,0.0,0.0,14.0,109.0,1.0,0.0,0.0,0.0,0.0,0.0,16.9,16.9,16.9
40,2019_11,Todd Gurley,RB,LAR,0.0,0.0,0.0,0.0,0.0,25.0,97.0,1.0,3.0,3.0,36.0,0.0,1.0,20.3,17.3,18.8
41,2019_11,Nick Chubb,RB,CLE,0.0,0.0,0.0,0.0,0.0,27.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,9.2,9.2
42,2019_11,Joe Mixon,HB,CIN,0.0,0.0,0.0,0.0,0.0,15.0,86.0,1.0,1.0,3.0,17.0,0.0,0.0,17.3,16.3,16.8
43,2019_11,Alvin Kamara,RB,NOR,0.0,0.0,0.0,0.0,0.0,13.0,75.0,0.0,10.0,10.0,47.0,0.0,0.0,22.2,12.2,17.2
44,2019_11,Devin Singletary,RB,BUF,0.0,0.0,0.0,0.0,0.0,15.0,75.0,0.0,1.0,1.0,4.0,0.0,0.0,8.9,7.9,8.4
45,2019_11,Christian McCaffrey,RB,CAR,0.0,0.0,0.0,0.0,0.0,14.0,70.0,0.0,11.0,15.0,121.0,0.0,0.0,30.1,19.1,24.6
46,2019_11,Melvin Gordon,RB,LAC,0.0,0.0,0.0,0.0,0.0,14.0,69.0,0.0,3.0,5.0,21.0,0.0,0.0,12.0,9.0,10.5
47,2019_11,Kenyan Drake,RB,ARI,0.0,0.0,0.0,0.0,0.0,16.0,67.0,0.0,6.0,7.0,13.0,0.0,0.0,14.0,8.0,11.0
48,2019_11,Phillip Lindsay,RB,DEN,0.0,0.0,0.0,0.0,0.0,16.0,67.0,0.0,2.0,2.0,8.0,0.0,0.0,9.5,7.5,8.5
49,2019_11,Carlos Hyde,RB,HOU,0.0,0.0,0.0,0.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,12.5
50,2019_11,Le'Veon Bell,RB,NYJ,0.0,0.0,0.0,0.0,0.0,18.0,59.0,1.0,2.0,2.0,33.0,0.0,0.0,17.2,15.2,16.2
51,2019_11,Bo Scarbrough,RB,DET,0.0,0.0,0.0,0.0,0.0,14.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,11.5,11.5,11.5
52,2019_11,Mark Ingram,RB,BAL,0.0,0.0,0.0,0.0,0.0,13.0,48.0,0.0,3.0,4.0,37.0,2.0,0.0,23.5,20.5,22.0
53,2019_11,Ezekiel Elliott,RB,DAL,0.0,0.0,0.0,0.0,0.0,16.0,45.0,1.0,2.0,3.0,28.0,1.0,1.0,19.3,17.3,18.3
54,2019_11,Duke Johnson,RB,HOU,0.0,0.0,0.0,0.0,0.0,6.0,40.0,0.0,2.0,2.0,4.0,0.0,0.0,6.4,4.4,5.4
55,2019_11,Tarik Cohen,RB,CHI,0.0,0.0,0.0,0.0,0.0,9.0,39.0,0.0,5.0,6.0,35.0,1.0,0.0,18.4,13.4,15.9
56,2019_11,Miles Sanders,RB,PHI,0.0,0.0,0.0,0.0,0.0,11.0,38.0,0.0,2.0,4.0,9.0,0.0,0.0,6.7,4.7,5.7
57,2019_11,Darrel Williams,RB,KAN,0.0,0.0,0.0,0.0,0.0,11.0,35.0,1.0,2.0,3.0,8.0,0.0,0.0,12.3,10.3,11.3
58,2019_11,Sony Michel,RB,NWE,0.0,0.0,0.0,0.0,0.0,10.0,33.0,0.0,2.0,4.0,11.0,0.0,0.0,6.4,4.4,5.4
59,2019_11,Royce Freeman,RB,DEN,0.0,0.0,0.0,0.0,0.0,8.0,31.0,0.0,1.0,1.0,14.0,0.0,0.0,5.5,4.5,5.0
60,2019_11,David Montgomery,RB,CHI,0.0,0.0,0.0,0.0,0.0,14.0,31.0,0.0,1.0,3.0,19.0,0.0,0.0,6.0,5.0,5.5
61,2019_11,Giovani Bernard,HB,CIN,0.0,0.0,0.0,0.0,0.0,3.0,30.0,0.0,1.0,3.0,16.0,0.0,0.0,5.6,4.6,5.1
62,2019_11,Brian Hill,RB,ATL,0.0,0.0,0.0,0.0,0.0,15.0,30.0,0.0,1.0,3.0,8.0,0.0,0.0,4.8,3.8,4.3
63,2019_11,LeSean McCoy,RB,KAN,0.0,0.0,0.0,0.0,0.0,7.0,29.0,1.0,4.0,6.0,28.0,0.0,0.0,15.7,11.7,13.7
64,2019_11,Frank Gore,RB,BUF,0.0,0.0,0.0,0.0,0.0,11.0,27.0,0.0,1.0,2.0,18.0,0.0,0.0,5.5,4.5,5.0
65,2019_11,Latavius Murray,RB,NOR,0.0,0.0,0.0,0.0,0.0,10.0,27.0,0.0,2.0,3.0,5.0,0.0,0.0,5.2,3.2,4.2
66,2019_11,Dalvin Cook,RB,MIN,0.0,0.0,0.0,0.0,0.0,11.0,26.0,1.0,5.0,6.0,31.0,0.0,0.0,16.7,11.7,14.2
67,2019_11,Jaylen Samuels,RB,PIT,0.0,0.0,0.0,0.0,0.0,5.0,26.0,0.0,5.0,6.0,19.0,1.0,0.0,15.5,10.5,13.0
68,2019_11,Boston Scott,RB,PHI,0.0,0.0,0.0,0.0,0.0,7.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.6,2.6
69,2019_11,Adrian Peterson,RB,WAS,0.0,0.0,0.0,0.0,0.0,9.0,25.0,0.0,2.0,2.0,5.0,0.0,0.0,5.0,3.0,4.0
70,2019_11,Austin Ekeler,RB,LAC,0.0,0.0,0.0,0.0,0.0,5.0,24.0,0.0,8.0,12.0,108.0,0.0,0.0,21.200000000000003,13.2,17.200000000000003
71,2019_11,Derrius Guice,RB,WAS,0.0,0.0,0.0,0.0,0.0,7.0,24.0,0.0,1.0,2.0,45.0,1.0,0.0,13.9,12.9,13.4
72,2019_11,Leonard Fournette,RB,JAX,0.0,0.0,0.0,0.0,0.0,8.0,23.0,0.0,7.0,7.0,34.0,0.0,0.0,12.7,5.699999999999999,9.2
73,2019_11,James White,RB,NWE,0.0,0.0,0.0,0.0,0.0,5.0,20.0,0.0,4.0,7.0,16.0,0.0,0.0,7.6,3.6,5.6
74,2019_11,Justice Hill,RB,BAL,0.0,0.0,0.0,0.0,0.0,5.0,18.0,0.0,1.0,1.0,9.0,0.0,0.0,3.7,2.7,3.2
75,2019_11,Chester Rogers,WR,IND,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,1.0,2.0,11.0,0.0,0.0,3.9,2.9000000000000004,3.4000000000000004
76,2019_11,Malcolm Brown,RB,LAR,0.0,0.0,0.0,0.0,0.0,5.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,7.5,7.5,7.5
77,2019_11,Rex Burkhead,RB,NWE,0.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,2.0,3.0,34.0,0.0,0.0,6.8,4.8,5.8
78,2019_11,Tevin Coleman,RB,SFO,0.0,0.0,0.0,0.0,0.0,12.0,14.0,0.0,3.0,4.0,48.0,0.0,0.0,9.2,6.199999999999999,7.699999999999999
79,2019_11,Ronald Jones,RB,TAM,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,2.0,4.0,1.0,0.0,0.0,3.4000000000000004,1.4,2.4000000000000004
80,2019_11,J.D. McKissic,RB,DET,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,3.0,4.0,40.0,0.0,0.0,8.3,5.3,6.8
81,2019_11,Raheem Mostert,RB,SFO,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,2.0,3.0,14.0,0.0,0.0,4.7,2.7,3.7
82,2019_11,Kareem Hunt,RB,CLE,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,6.0,8.0,46.0,0.0,0.0,11.8,5.8,8.8
83,2019_11,Tony Pollard,RB,DAL,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,4.0,4.0,44.0,1.0,0.0,15.6,11.6,13.6
84,2019_11,Trey Edmunds,TE,PIT,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,3.0,27.0,0.0,0.0,6.800000000000001,3.8,5.300000000000001
85,2019_11,Nyheim Hines,RB,IND,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,3.0,4.0,24.0,0.0,0.0,12.5,9.5,11.0
86,2019_11,Ty Montgomery,RB,NYJ,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1.1
87,2019_11,Qadree Ollison,RB,ATL,0.0,0.0,0.0,0.0,0.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,7.1,7.1,7.1
88,2019_11,Tyler Boyd,WR,CIN,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,1.5
89,2019_11,James Conner,RB,PIT,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,1.0,2.0,6.0,0.0,0.0,2.6,1.6,2.1
90,2019_11,Isaiah McKenzie,WR,BUF,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,3.0,6.0,21.0,0.0,0.0,6.1,3.1,4.6
91,2019_11,Kalen Ballage,RB,MIA,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,5.0,6.0,8.0,0.0,0.0,12.7,7.7,10.2
92,2019_11,Mohamed Sanu,WR,NWE,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,2.0,4.0,4.0,0.0,0.0,3.2,1.2000000000000002,2.2
93,2019_11,Jakeem Grant,WR,MIA,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,3.0,3.0,32.0,0.0,0.0,12.9,9.9,11.4
94,2019_11,Patrick Laird,RB,MIA,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,6.0,6.0,51.0,0.0,0.0,11.8,5.8,8.8
95,2019_11,Damien Williams,RB,KAN,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,1.0,1.0,6.0,0.0,0.0,2.3,1.2999999999999998,1.7999999999999998
96,2019_11,Josh Adams,RB,NYJ,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6
97,2019_11,Ryquell Armstead,RB,JAX,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,2.0,13.0,0.0,0.0,3.9,1.9,2.9
98,2019_11,Ty Johnson,RB,DET,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,1.6,0.6,1.1
99,2019_11,Ameer Abdullah,RB,MIN,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,2.0,11.0,0.0,1.0,1.6,-0.3999999999999999,0.6000000000000001
100,2019_11,Buddy Howell,RB,HOU,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
101,2019_11,Zach Line,FB,NOR,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,5.0,0.0,0.0,2.0,1.0,1.5
102,2019_11,Alexander Mattison,RB,MIN,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
103,2019_11,Devontae Booker,RB,DEN,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4
104,2019_11,Alec Ingold,FB,OAK,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3
105,2019_11,Keith Smith,FB,ATL,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3
106,2019_11,Taysom Hill,QB,NOR,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.4,0.4,0.9
107,2019_11,Andy Janovich,FB,DEN,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,7.399999999999999,6.4,6.9
108,2019_11,Christian Kirk,WR,ARI,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,9.0,41.0,0.0,0.0,10.2,4.199999999999999,7.199999999999999
109,2019_11,Myles Gaskin,RB,MIA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,2019_11,C.J. Ham,FB,MIN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,1.6,0.6,1.1
111,2019_11,Quenton Nelson,G/C,IND,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,2019_11,Dare Ogunbowale,RB,TAM,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,10.0,0.0,0.0,4.0,1.0,2.5
113,2019_11,Jalen Richard,RB,OAK,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1.7,0.7,1.2
114,2019_11,Garrett Gilbert,QB,CLE,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.1
115,2019_11,Matt Schaub,QB,ATL,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.1
116,2019_11,DeAndre Washington,RB,OAK,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,2.0,2.0,14.0,0.0,0.0,3.3,1.2999999999999998,2.3
117,2019_11,Brian Hoyer,QB,IND,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.2,-0.2
118,2019_11,Darren Waller,TE,OAK,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,5.0,7.0,78.0,0.0,0.0,12.6,7.6,10.1
119,2019_11,Tony Brooks-James,RB,PIT,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,-0.4,-0.4
120,2019_11,Julio Jones,WR,ATL,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,0.0,6.0,8.0,91.0,0.0,0.0,14.7,8.7,11.7
121,2019_11,Marvin Jones,WR,DET,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,0.0,4.0,5.0,43.0,2.0,0.0,19.9,15.9,17.9
122,2019_11,Josh Reynolds,WR,LAR,0.0,0.0,0.0,0.0,0.0,1.0,-5.0,0.0,3.0,6.0,55.0,0.0,0.0,8.0,5.0,6.5
123,2019_11,Noah Fant,TE,DEN,0.0,0.0,0.0,0.0,0.0,2.0,-7.0,0.0,4.0,10.0,60.0,0.0,0.0,9.3,5.3,7.3
124,2019_11,Michael Gallup,WR,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,148.0,0.0,0.0,23.8,14.8,19.3
125,2019_11,Calvin Ridley,WR,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,143.0,1.0,0.0,28.3,20.3,24.3
126,2019_11,John Brown,WR,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,137.0,2.0,0.0,34.7,25.7,30.2
127,2019_11,DeVante Parker,WR,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,135.0,0.0,0.0,20.5,13.5,17.0
128,2019_11,Deebo Samuel,WR,SFO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,134.0,0.0,0.0,21.4,13.4,17.4
129,2019_11,Stefon Diggs,WR,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,121.0,1.0,0.0,23.1,18.1,20.6
130,2019_11,Randall Cobb,WR,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,115.0,1.0,0.0,21.5,17.5,19.5
131,2019_11,Michael Thomas,WR,NOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,114.0,1.0,0.0,25.4,17.4,21.4
132,2019_11,Ryan Griffin,TE,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,109.0,1.0,0.0,21.9,16.9,19.4
133,2019_11,DJ Chark,WR,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,104.0,2.0,0.0,30.4,22.4,26.4
134,2019_11,D.J. Moore,WR,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,95.0,0.0,0.0,17.5,9.5,13.5
135,2019_11,Zach Ertz,TE,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,94.0,0.0,0.0,18.4,9.4,13.9
136,2019_11,Travis Kelce,TE,KAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,92.0,1.0,0.0,22.2,15.2,18.7
137,2019_11,Tyrell Williams,WR,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,82.0,0.0,0.0,12.2,8.2,10.2
138,2019_11,DeAndre Hopkins,WR,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,80.0,0.0,0.0,15.0,8.0,11.5
139,2019_11,Tim Patrick,WR,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,77.0,0.0,0.0,11.7,7.7,9.7
140,2019_11,Jamison Crowder,WR,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,76.0,1.0,0.0,18.6,13.6,16.1
141,2019_11,Mike Williams,WR,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,76.0,0.0,0.0,9.6,7.6,8.6
142,2019_11,Mark Andrews,TE,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,75.0,1.0,0.0,17.5,13.5,15.5
143,2019_11,Cameron Brate,TE,TAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,73.0,0.0,0.0,17.3,7.3,12.3
144,2019_11,Keenan Allen,WR,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,71.0,1.0,0.0,21.1,13.1,17.1
145,2019_11,Scott Miller,WR,TAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,71.0,0.0,0.0,11.1,7.1,9.1
146,2019_11,Mike Evans,WR,TAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,69.0,0.0,0.0,10.9,6.9,8.9
147,2019_11,Hunter Henry,TE,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,69.0,0.0,0.0,12.9,6.9,9.9
148,2019_11,Terry McLaurin,WR,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,69.0,0.0,0.0,9.9,6.9,8.4
149,2019_11,Kyle Rudolph,TE,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,67.0,1.0,0.0,17.7,12.7,15.2
150,2019_11,Hunter Renfrow,WR,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,66.0,0.0,0.0,11.6,6.6,9.1
151,2019_11,Kyle Juszczyk,FB,SFO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,63.0,0.0,0.0,13.3,6.3,9.8
152,2019_11,Odell Beckham,WR,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,60.0,0.0,0.0,10.0,6.0,8.0
153,2019_11,Chris Conley,WR,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,58.0,0.0,0.0,11.8,5.8,8.8
154,2019_11,Taylor Gabriel,WR,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,57.0,0.0,0.0,12.7,5.7,9.2
155,2019_11,Richie James,WR,SFO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,57.0,0.0,0.0,6.7,5.7,6.2
